id,articleType,confidence,alt1,alt1_confidence,alt2,alt2_confidence,family,family_confidence,label_before_prior_correction,flags
56424,Foundation and Primer,0.5025,Casual Shoes,0.0989,Perfume and Body Mist,0.0618,Makeup,0.5068,Casual Shoes,changed_by_prior
56428,Mobile Pouch,0.4294,Foundation and Primer,0.1564,Handbags,0.0693,Bags,0.5315,Mobile Pouch,low_confidence
56429,Perfume and Body Mist,0.3598,Ring,0.0696,Flats,0.0513,Fragrance,0.4047,Perfume and Body Mist,low_confidence
56443,Perfume and Body Mist,0.5118,Nail Polish,0.3186,Deodorant,0.0618,Fragrance,0.5742,Nail Polish,changed_by_prior
56450,Perfume and Body Mist,0.5334,Nail Polish,0.4059,Foundation and Primer,0.0287,Fragrance,0.538,Nail Polish,changed_by_prior
56456,Perfume and Body Mist,0.5973,Nail Polish,0.316,Foundation and Primer,0.0574,Fragrance,0.6001,Nail Polish,changed_by_prior
56475,Perfume and Body Mist,0.4803,Nail Polish,0.432,Foundation and Primer,0.0345,Fragrance,0.4887,Nail Polish,low_confidence|changed_by_prior
56476,Perfume and Body Mist,0.5786,Nail Polish,0.3433,Foundation and Primer,0.0281,Fragrance,0.5882,Nail Polish,changed_by_prior
56507,Kajal and Eyeliner,0.4326,Lip Liner,0.4257,Perfume and Body Mist,0.0236,Lips,0.4493,Lip Liner,low_confidence|family_disagrees|changed_by_prior
56515,Lipstick,0.4986,Earrings,0.2407,Perfume and Body Mist,0.0433,Lips,0.5058,Lipstick,low_confidence
56522,Lipstick,0.4879,Earrings,0.1596,Jackets,0.0512,Lips,0.501,Lipstick,low_confidence
56524,Lipstick,0.4969,Earrings,0.1462,Jackets,0.0446,Lips,0.5098,Lipstick,low_confidence
56527,Lipstick,0.4753,Earrings,0.0965,Jackets,0.0679,Lips,0.4841,Lipstick,low_confidence
56528,Lipstick,0.4841,Earrings,0.0987,Jackets,0.052,Lips,0.4947,Lipstick,low_confidence
56530,Lipstick,0.4986,Earrings,0.144,Jackets,0.047,Lips,0.5118,Lipstick,low_confidence
56534,Lipstick,0.4888,Earrings,0.1512,Jackets,0.051,Lips,0.5025,Lipstick,low_confidence
56537,Lipstick,0.4577,Earrings,0.1892,Jackets,0.0475,Lips,0.4714,Lipstick,low_confidence
56539,Lipstick,0.4995,Earrings,0.1415,Jackets,0.0482,Lips,0.5133,Lipstick,low_confidence
56542,Lipstick,0.4162,Lip Liner,0.2333,Kajal and Eyeliner,0.1039,Lips,0.6495,Lipstick,low_confidence
56544,Kajal and Eyeliner,0.4705,Perfume and Body Mist,0.2626,Lipstick,0.1438,Makeup,0.4714,Kajal and Eyeliner,low_confidence
56546,Shoe Accessories,0.3194,Foundation and Primer,0.1095,Deodorant,0.0934,Shoe Accessories,0.3194,Shoe Accessories,low_confidence
56548,Lip Liner,0.4846,Kajal and Eyeliner,0.4577,Ties,0.0178,Lips,0.4888,Lip Liner,low_confidence
56549,Kajal and Eyeliner,0.4833,Lip Liner,0.4675,Ties,0.0138,Makeup,0.4837,Kajal and Eyeliner,low_confidence
56551,Deodorant,0.3708,Lipstick,0.0993,Foundation and Primer,0.0824,Fragrance,0.4325,Deodorant,low_confidence
56553,Deodorant,0.3892,Lipstick,0.0861,Perfume and Body Mist,0.0776,Fragrance,0.4679,Deodorant,low_confidence
56554,Deodorant,0.355,Perfume and Body Mist,0.1385,Kajal and Eyeliner,0.0619,Fragrance,0.4949,Deodorant,low_confidence
56555,Perfume and Body Mist,0.4151,Kajal and Eyeliner,0.3315,Lipstick,0.1317,Fragrance,0.4249,Kajal and Eyeliner,low_confidence|changed_by_prior
56561,Kajal and Eyeliner,0.4517,Lip Liner,0.3819,Lipstick,0.0395,Makeup,0.4596,Kajal and Eyeliner,low_confidence
56562,Lip Liner,0.4738,Kajal and Eyeliner,0.3597,Lipstick,0.0386,Lips,0.5123,Lip Liner,low_confidence
56563,Kajal and Eyeliner,0.4741,Lip Liner,0.3586,Lipstick,0.0328,Makeup,0.4787,Kajal and Eyeliner,low_confidence
56564,Kajal and Eyeliner,0.4723,Lip Liner,0.3529,Lipstick,0.031,Makeup,0.4762,Kajal and Eyeliner,low_confidence
56568,Perfume and Body Mist,0.3742,Foundation and Primer,0.1354,Deodorant,0.0452,Fragrance,0.4215,Perfume and Body Mist,low_confidence
56571,Foundation and Primer,0.4012,Perfume and Body Mist,0.2168,Nail Polish,0.0886,Makeup,0.4052,Foundation and Primer,low_confidence
56573,Foundation and Primer,0.4344,Perfume and Body Mist,0.2003,Nail Polish,0.0776,Makeup,0.4383,Foundation and Primer,low_confidence
56574,Bra,0.3742,Perfume and Body Mist,0.1823,Lipstick,0.0415,Innerwear,0.3842,Sports Shoes,low_confidence|changed_by_prior
56580,Foundation and Primer,0.2135,Perfume and Body Mist,0.1579,Heels,0.0763,Makeup,0.2227,Foundation and Primer,low_confidence
56581,Flats,0.3962,Heels,0.1017,Perfume and Body Mist,0.0793,Shoes,0.5093,Flats,low_confidence
56582,Flats,0.2159,Gloves,0.1302,Perfume and Body Mist,0.1055,Shoes,0.3246,Heels,low_confidence|changed_by_prior
56583,Pendant,0.2308,Perfume and Body Mist,0.1741,Deodorant,0.1737,Fragrance,0.3489,Deodorant,low_confidence|family_disagrees|changed_by_prior
56584,Pendant,0.117,Flats,0.0872,Perfume and Body Mist,0.0671,Jewellery,0.1989,Socks,low_confidence|changed_by_prior
56585,Pendant,0.1226,Flats,0.0747,Lip Liner,0.0632,Jewellery,0.2063,Pendant,low_confidence
56590,Perfume and Body Mist,0.4098,Wallets,0.0784,Foundation and Primer,0.0678,Fragrance,0.4208,Wallets,low_confidence|changed_by_prior
56593,Perfume and Body Mist,0.3685,Wallets,0.1893,Foundation and Primer,0.0585,Fragrance,0.3761,Wallets,low_confidence|changed_by_prior
56594,Kajal and Eyeliner,0.4024,Lip Liner,0.2066,Lipstick,0.0898,Makeup,0.4165,Kajal and Eyeliner,low_confidence
56606,Dresses,0.1296,Tops,0.0853,Foundation and Primer,0.0659,Topwear,0.1734,Tops,low_confidence|family_disagrees|changed_by_prior
56607,Perfume and Body Mist,0.2033,Basketballs,0.0747,Flats,0.0525,Fragrance,0.2087,Casual Shoes,low_confidence|changed_by_prior
56608,Perfume and Body Mist,0.2142,Basketballs,0.0686,Ring,0.0516,Fragrance,0.2198,Casual Shoes,low_confidence|changed_by_prior
56609,Foundation and Primer,0.2617,Flats,0.1481,Bra,0.0509,Makeup,0.2658,Foundation and Primer,low_confidence
56610,Foundation and Primer,0.2477,Flats,0.1418,Bra,0.0558,Makeup,0.252,Foundation and Primer,low_confidence
56611,Flats,0.2253,Foundation and Primer,0.2199,Socks,0.0913,Shoes,0.2394,Socks,low_confidence|changed_by_prior
56612,Perfume and Body Mist,0.4595,Wallets,0.3689,Handbags,0.0415,Fragrance,0.4605,Wallets,low_confidence|changed_by_prior
56613,Perfume and Body Mist,0.5225,Wallets,0.3293,Handbags,0.0353,Fragrance,0.5233,Wallets,changed_by_prior
56614,Perfume and Body Mist,0.4849,Wallets,0.3472,Handbags,0.0409,Fragrance,0.4859,Wallets,low_confidence|changed_by_prior
56618,Foundation and Primer,0.3628,Socks,0.1127,Perfume and Body Mist,0.0637,Makeup,0.3702,Foundation and Primer,low_confidence
56619,Foundation and Primer,0.5,Casual Shoes,0.0944,Perfume and Body Mist,0.0576,Makeup,0.5039,Casual Shoes,low_confidence|changed_by_prior
56620,Perfume and Body Mist,0.5271,Handbags,0.3784,Booties,0.0118,Fragrance,0.528,Handbags,changed_by_prior
56622,Shoe Accessories,0.4354,Perfume and Body Mist,0.4042,Foundation and Primer,0.0522,Shoe Accessories,0.4354,Shoe Accessories,low_confidence
56626,Nail Polish,0.1336,Foundation and Primer,0.0997,Perfume and Body Mist,0.0895,Fragrance,0.1756,Wallets,low_confidence|family_disagrees|changed_by_prior
56634,Deodorant,0.3883,Shoe Accessories,0.137,Perfume and Body Mist,0.0816,Fragrance,0.4714,Deodorant,low_confidence
56638,Dresses,0.4002,Tunics,0.3226,Tops,0.1895,Topwear,0.5659,Tops,low_confidence|family_disagrees|changed_by_prior
56640,Dresses,0.4611,Kurtas,0.2668,Tunics,0.1693,Topwear,0.4845,Kurtas,low_confidence|family_disagrees|changed_by_prior
56642,Tops,0.4856,Kurtis,0.1251,Tunics,0.1172,Topwear,0.8568,Tops,low_confidence
56647,Tops,0.3471,Shirts,0.246,Tshirts,0.1021,Topwear,0.7414,Shirts,low_confidence|changed_by_prior
56650,Tops,0.3325,Shirts,0.1791,Tshirts,0.0473,Topwear,0.6084,Shirts,low_confidence|changed_by_prior
56660,Casual Shoes,0.3895,Flats,0.1116,Sandals,0.076,Shoes,0.5133,Casual Shoes,low_confidence
56661,Casual Shoes,0.1977,Flip Flops,0.1129,Sandals,0.0687,Shoes,0.2459,Casual Shoes,low_confidence
56693,Kurtas,0.1574,Shirts,0.1381,Jackets,0.0732,Topwear,0.5124,Shirts,low_confidence|changed_by_prior
56694,Shirts,0.2373,Tops,0.1153,Tshirts,0.092,Topwear,0.5775,Shirts,low_confidence
56695,Shirts,0.4407,Tops,0.1229,Tunics,0.0307,Topwear,0.6592,Shirts,low_confidence
56696,Tshirts,0.2823,Tops,0.0422,Jackets,0.0356,Topwear,0.4231,Tshirts,low_confidence
56698,Tshirts,0.2066,Kurtas,0.0895,Tops,0.0519,Topwear,0.4323,Tshirts,low_confidence
56699,Shirts,0.2325,Jackets,0.1148,Tshirts,0.0525,Topwear,0.5188,Shirts,low_confidence
56700,Shirts,0.3352,Tops,0.1818,Tshirts,0.0646,Topwear,0.6686,Shirts,low_confidence
56701,Shirts,0.3061,Tshirts,0.1752,Bra,0.024,Topwear,0.5202,Shirts,low_confidence
56704,Tshirts,0.3326,Jackets,0.1778,Perfume and Body Mist,0.0431,Topwear,0.5966,Tshirts,low_confidence
56765,Jackets,0.2447,Shirts,0.2137,Tops,0.0553,Topwear,0.5608,Shirts,low_confidence|changed_by_prior
56808,Kurtas,0.3985,Dresses,0.294,Tunics,0.049,Topwear,0.5192,Kurtas,low_confidence
56810,Kurtas,0.4532,Tunics,0.1707,Stoles,0.0257,Topwear,0.68,Kurtas,low_confidence
56814,Dresses,0.354,Tunics,0.1528,Kurtas,0.1199,Topwear,0.4461,Kurtis,low_confidence|family_disagrees|changed_by_prior
56817,Jackets,0.3089,Shirts,0.1705,Bra,0.0727,Topwear,0.549,Shirts,low_confidence|changed_by_prior
56818,Jackets,0.0945,Shirts,0.084,Kurtas,0.0545,Topwear,0.3307,Shirts,low_confidence|changed_by_prior
56819,Shirts,0.3756,Sarees,0.0277,Earrings,0.0253,Topwear,0.4646,Shirts,low_confidence
56822,Shorts,0.388,Capris,0.2164,Lounge Pants,0.0523,Bottomwear,0.6936,Shorts,low_confidence
56825,Tshirts,0.1939,Jackets,0.1279,Shirts,0.0584,Topwear,0.4301,Tshirts,low_confidence
56843,Jeans,0.441,Patiala,0.1696,Leggings,0.0335,Bottomwear,0.7313,Jeans,low_confidence
56845,Jeans,0.4689,Lounge Pants,0.0688,Lounge Shorts,0.0682,Bottomwear,0.6256,Jeans,low_confidence
56846,Jeans,0.4167,Lounge Pants,0.097,Patiala,0.0806,Bottomwear,0.5921,Jeans,low_confidence
56854,Shirts,0.4293,Jackets,0.2987,Tops,0.0239,Topwear,0.7938,Shirts,low_confidence
56855,Shirts,0.2342,Tshirts,0.1206,Heels,0.028,Topwear,0.4517,Shirts,low_confidence
56859,Flats,0.706,Heels,0.2547,Flip Flops,0.002,Shoes,0.9609,Heels,changed_by_prior
56867,Flats,0.5555,Heels,0.0773,Casual Shoes,0.0479,Shoes,0.6822,Casual Shoes,changed_by_prior
56872,Flats,0.5919,Heels,0.3299,Perfume and Body Mist,0.0044,Shoes,0.9234,Heels,changed_by_prior
56874,Flats,0.6203,Heels,0.2777,Perfume and Body Mist,0.0078,Shoes,0.8988,Heels,changed_by_prior
56876,Flats,0.64,Heels,0.3115,Dresses,0.0025,Shoes,0.9525,Heels,changed_by_prior
56884,Flats,0.5638,Heels,0.3695,Perfume and Body Mist,0.0049,Shoes,0.9337,Heels,changed_by_prior
56885,Flats,0.6709,Heels,0.3009,Perfume and Body Mist,0.0034,Shoes,0.9721,Heels,changed_by_prior
56887,Flats,0.6889,Heels,0.2646,Perfume and Body Mist,0.0024,Shoes,0.9537,Heels,changed_by_prior
56890,Flats,0.7298,Heels,0.2553,Perfume and Body Mist,0.0015,Shoes,0.9853,Heels,changed_by_prior
56896,Flats,0.6941,Heels,0.2483,Perfume and Body Mist,0.0035,Shoes,0.943,Heels,changed_by_prior
56899,Flats,0.6193,Heels,0.3204,Earrings,0.003,Shoes,0.9411,Heels,changed_by_prior
56902,Flats,0.6816,Heels,0.2648,Perfume and Body Mist,0.0039,Shoes,0.9471,Heels,changed_by_prior
56903,Flats,0.4902,Heels,0.4716,Perfume and Body Mist,0.0018,Shoes,0.9622,Heels,low_confidence|changed_by_prior
56907,Flats,0.5507,Heels,0.4134,Perfume and Body Mist,0.0039,Shoes,0.9647,Heels,changed_by_prior
56908,Flats,0.4802,Heels,0.434,Dresses,0.0061,Shoes,0.9147,Heels,low_confidence|changed_by_prior
56919,Flats,0.6806,Heels,0.2926,Travel Accessory,0.0011,Shoes,0.9735,Heels,changed_by_prior
56927,Flats,0.5419,Heels,0.4193,Perfume and Body Mist,0.0039,Shoes,0.9624,Heels,changed_by_prior
56928,Flats,0.7237,Heels,0.2559,Perfume and Body Mist,0.0021,Shoes,0.98,Heels,changed_by_prior
56930,Flats,0.7113,Heels,0.2618,Perfume and Body Mist,0.0021,Shoes,0.9734,Heels,changed_by_prior
56931,Flats,0.6237,Heels,0.3282,Perfume and Body Mist,0.008,Shoes,0.9528,Heels,changed_by_prior
56933,Flats,0.6376,Heels,0.3272,Perfume and Body Mist,0.0029,Shoes,0.9652,Heels,changed_by_prior
56935,Flats,0.7037,Heels,0.2543,Bra,0.0028,Shoes,0.9581,Heels,changed_by_prior
56936,Flats,0.7346,Heels,0.2529,Perfume and Body Mist,0.0017,Shoes,0.9876,Heels,changed_by_prior
56937,Flats,0.5506,Heels,0.1984,Perfume and Body Mist,0.0132,Shoes,0.757,Heels,changed_by_prior
56938,Flats,0.6521,Heels,0.2946,Free Gifts,0.0025,Shoes,0.95,Heels,changed_by_prior
56939,Flats,0.7432,Heels,0.2373,Perfume and Body Mist,0.0012,Shoes,0.9805,Heels,changed_by_prior
56940,Flats,0.7267,Heels,0.2514,Perfume and Body Mist,0.0013,Shoes,0.9783,Heels,changed_by_prior
56941,Flats,0.5633,Heels,0.4184,Perfume and Body Mist,0.0017,Shoes,0.9819,Heels,changed_by_prior
56943,Flats,0.5813,Heels,0.4033,Handbags,0.0008,Shoes,0.9847,Heels,changed_by_prior
56944,Flats,0.6191,Heels,0.3626,Handbags,0.0008,Shoes,0.9818,Heels,changed_by_prior
56947,Flats,0.4998,Heels,0.4602,Perfume and Body Mist,0.0027,Shoes,0.9605,Heels,low_confidence|changed_by_prior
56948,Heels,0.4812,Flats,0.4595,Sarees,0.0026,Shoes,0.9423,Heels,low_confidence
56950,Flats,0.664,Heels,0.3096,Perfume and Body Mist,0.0034,Shoes,0.9739,Heels,changed_by_prior
56951,Flats,0.5629,Heels,0.3533,Perfume and Body Mist,0.0073,Shoes,0.9174,Heels,changed_by_prior
56958,Flats,0.4474,Heels,0.2187,Perfume and Body Mist,0.0217,Shoes,0.6707,Heels,low_confidence|changed_by_prior
56959,Flats,0.4705,Heels,0.1861,Perfume and Body Mist,0.0249,Shoes,0.6595,Heels,low_confidence|changed_by_prior
56963,Flats,0.5077,Heels,0.479,Perfume and Body Mist,0.0009,Shoes,0.9869,Heels,changed_by_prior
56964,Flats,0.6089,Heels,0.3388,Flip Flops,0.0112,Shoes,0.9485,Heels,changed_by_prior
56966,Flats,0.4569,Heels,0.3412,Flip Flops,0.082,Shoes,0.7989,Flip Flops,low_confidence|changed_by_prior
56967,Flats,0.6637,Heels,0.2444,Flip Flops,0.0097,Shoes,0.9087,Heels,changed_by_prior
56968,Flats,0.6281,Heels,0.3338,Perfume and Body Mist,0.0026,Shoes,0.963,Heels,changed_by_prior
56969,Flats,0.7454,Heels,0.2315,Bra,0.0012,Shoes,0.9775,Heels,changed_by_prior
56972,Flats,0.5847,Heels,0.3681,Perfume and Body Mist,0.0026,Shoes,0.9533,Heels,changed_by_prior
56974,Flats,0.6339,Heels,0.3287,Bra,0.0019,Shoes,0.963,Heels,changed_by_prior
56979,Flats,0.7418,Heels,0.2279,Flip Flops,0.003,Shoes,0.9701,Heels,changed_by_prior
56981,Flats,0.4648,Heels,0.4466,Perfume and Body Mist,0.0088,Shoes,0.9124,Heels,low_confidence|changed_by_prior
56984,Flats,0.5757,Heels,0.384,Perfume and Body Mist,0.0021,Shoes,0.9602,Heels,changed_by_prior
56985,Flats,0.5765,Heels,0.3693,Dresses,0.0022,Shoes,0.9463,Heels,changed_by_prior
56988,Flats,0.6779,Heels,0.3047,Perfume and Body Mist,0.0008,Shoes,0.9828,Heels,changed_by_prior
56989,Flats,0.6127,Heels,0.3092,Perfume and Body Mist,0.0068,Shoes,0.9244,Heels,changed_by_prior
56991,Flats,0.6119,Heels,0.3526,Perfume and Body Mist,0.0021,Shoes,0.9648,Heels,changed_by_prior
56995,Flats,0.496,Heels,0.4513,Perfume and Body Mist,0.0032,Shoes,0.9488,Heels,low_confidence|changed_by_prior
56999,Flats,0.6885,Heels,0.2971,Perfume and Body Mist,0.0009,Shoes,0.9857,Heels,changed_by_prior
57000,Flats,0.7318,Heels,0.2518,Perfume and Body Mist,0.002,Shoes,0.9837,Heels,changed_by_prior
57003,Flats,0.5773,Heels,0.3934,Travel Accessory,0.002,Shoes,0.9708,Heels,changed_by_prior
57004,Flats,0.6013,Heels,0.3532,Sports Sandals,0.0024,Shoes,0.9552,Heels,changed_by_prior
57005,Flats,0.6792,Heels,0.2827,Dresses,0.0018,Shoes,0.9622,Heels,changed_by_prior
57013,Flats,0.6047,Heels,0.3367,Dresses,0.0024,Shoes,0.9417,Heels,changed_by_prior
57014,Flats,0.6447,Heels,0.3309,Perfume and Body Mist,0.0017,Shoes,0.9757,Heels,changed_by_prior
57028,Tshirts,0.4791,Tops,0.1262,Jackets,0.0766,Topwear,0.743,Tshirts,low_confidence
57033,Jackets,0.325,Tops,0.1493,Waistcoat,0.0627,Topwear,0.6477,Shirts,low_confidence|changed_by_prior
57034,Jumpsuit,0.4598,Tops,0.2984,Dresses,0.1382,Dress,0.598,Tops,low_confidence|changed_by_prior
57052,Dresses,0.282,Sarees,0.2708,Night suits,0.1939,Dress,0.329,Sarees,low_confidence|changed_by_prior
57062,Tops,0.2129,Shirts,0.1755,Jackets,0.0953,Topwear,0.5907,Shirts,low_confidence|changed_by_prior
57063,Waistcoat,0.0598,Dupatta,0.0515,Night suits,0.0504,Topwear,0.2561,Shirts,low_confidence|changed_by_prior
57064,Dresses,0.082,Waistcoat,0.0649,Jackets,0.0614,Topwear,0.2951,Sweaters,low_confidence|family_disagrees|changed_by_prior
57066,Tops,0.1274,Kurtas,0.1148,Dresses,0.0852,Topwear,0.3878,Shirts,low_confidence|changed_by_prior
57068,Tops,0.1962,Dresses,0.1073,Tunics,0.1038,Topwear,0.4714,Sweaters,low_confidence|changed_by_prior
57069,Tops,0.3118,Jackets,0.1667,Tshirts,0.0884,Topwear,0.6429,Tshirts,low_confidence|changed_by_prior
57070,Leggings,0.3804,Jeggings,0.1806,Jeans,0.1458,Bottomwear,0.8208,Leggings,low_confidence
57071,Jeggings,0.3856,Jeans,0.2291,Trousers,0.203,Bottomwear,0.8634,Trousers,low_confidence|changed_by_prior
57072,Leggings,0.3344,Jeans,0.317,Jeggings,0.0785,Bottomwear,0.8306,Jeans,low_confidence|changed_by_prior
57073,Jeans,0.3046,Jeggings,0.1404,Trousers,0.1026,Bottomwear,0.614,Jeans,low_confidence
57076,Jeggings,0.4524,Jeans,0.4256,Leggings,0.0314,Bottomwear,0.9229,Jeans,low_confidence|changed_by_prior
57078,Dresses,0.4254,Sarees,0.1805,Nightdress,0.1009,Dress,0.4332,Dresses,low_confidence
57080,Shirts,0.3213,Dresses,0.198,Perfume and Body Mist,0.0599,Topwear,0.46,Shirts,low_confidence
57082,Shorts,0.2362,Boxers,0.2226,Lounge Shorts,0.0973,Bottomwear,0.3595,Shorts,low_confidence
57085,Briefs,0.1072,Patiala,0.0928,Boxers,0.0645,Bottomwear,0.2323,Trousers,low_confidence|family_disagrees|changed_by_prior
57086,Skirts,0.4901,Boxers,0.2384,Lounge Shorts,0.0941,Bottomwear,0.55,Skirts,low_confidence
57089,Skirts,0.3331,Lounge Shorts,0.2066,Boxers,0.0574,Bottomwear,0.4288,Skirts,low_confidence
57091,Dresses,0.5402,Skirts,0.0986,Lounge Shorts,0.0615,Dress,0.541,Skirts,changed_by_prior
57093,Leggings,0.2863,Capris,0.2168,Trousers,0.1319,Bottomwear,0.7812,Trousers,low_confidence|changed_by_prior
57094,Lounge Shorts,0.4438,Boxers,0.3212,Skirts,0.0479,Loungewear and Nightwear,0.4591,Lounge Shorts,low_confidence
57096,Lounge Pants,0.3077,Jeans,0.1082,Patiala,0.0565,Loungewear and Nightwear,0.3305,Lounge Pants,low_confidence
57102,Bra,0.3698,Nightdress,0.1201,Tunics,0.0876,Innerwear,0.3855,Tshirts,low_confidence|changed_by_prior
57103,Tops,0.2473,Dresses,0.203,Tunics,0.1043,Topwear,0.4137,Tops,low_confidence
57104,Tops,0.416,Tshirts,0.0935,Jumpsuit,0.0421,Topwear,0.6249,Tops,low_confidence
57105,Tops,0.3121,Perfume and Body Mist,0.0883,Tunics,0.0579,Topwear,0.4414,Tops,low_confidence
57107,Tops,0.2385,Jumpsuit,0.1408,Shirts,0.0727,Topwear,0.3946,Shirts,low_confidence|changed_by_prior
57108,Tops,0.3797,Tshirts,0.0723,Shirts,0.0423,Topwear,0.576,Tops,low_confidence
57109,Tops,0.1859,Dresses,0.091,Boxers,0.0819,Topwear,0.351,Tops,low_confidence
57110,Shirts,0.4452,Tunics,0.0388,Kurtas,0.0227,Topwear,0.5386,Shirts,low_confidence
57116,Tops,0.4709,Tshirts,0.335,Tunics,0.0345,Topwear,0.8542,Tshirts,low_confidence|changed_by_prior
57120,Tops,0.2899,Jackets,0.1021,Tshirts,0.0792,Topwear,0.5859,Tshirts,low_confidence|changed_by_prior
57121,Tops,0.4785,Jackets,0.0979,Tshirts,0.0692,Topwear,0.7304,Tops,low_confidence
57124,Kurtas,0.2284,Dresses,0.1916,Tunics,0.1266,Topwear,0.4782,Kurtas,low_confidence
57130,Tops,0.7052,Shirts,0.2243,Tshirts,0.005,Topwear,0.9395,Shirts,changed_by_prior
57131,Tops,0.1719,Dresses,0.0989,Tunics,0.0818,Topwear,0.4547,Tshirts,low_confidence|changed_by_prior
57133,Dresses,0.3255,Kurtas,0.2448,Tops,0.0869,Topwear,0.3823,Kurtas,low_confidence|family_disagrees|changed_by_prior
57135,Tops,0.3183,Kurtas,0.1673,Tunics,0.0862,Topwear,0.665,Tops,low_confidence
57137,Leggings,0.3564,Trousers,0.345,Jeggings,0.0816,Bottomwear,0.8169,Trousers,low_confidence|changed_by_prior
57138,Briefs,0.0642,Foundation and Primer,0.0582,Trousers,0.054,Bottomwear,0.2038,Trousers,low_confidence|family_disagrees|changed_by_prior
57139,Trousers,0.3385,Jeans,0.1676,Lounge Pants,0.0603,Bottomwear,0.5941,Trousers,low_confidence
57140,Leggings,0.3045,Briefs,0.1356,Patiala,0.0529,Bottomwear,0.4765,Leggings,low_confidence
57141,Leggings,0.4004,Jeans,0.194,Trousers,0.0829,Bottomwear,0.8008,Trousers,low_confidence|changed_by_prior
57147,Tops,0.3807,Dresses,0.0973,Tshirts,0.0715,Topwear,0.499,Tops,low_confidence
57150,Tops,0.2101,Tshirts,0.0801,Tunics,0.0643,Topwear,0.4369,Tshirts,low_confidence|changed_by_prior
57151,Dresses,0.5068,Tops,0.2582,Tunics,0.082,Dress,0.5122,Tops,changed_by_prior
57159,Tops,0.4123,Tshirts,0.3047,Jackets,0.0155,Topwear,0.7461,Tshirts,low_confidence|changed_by_prior
57160,Tops,0.5059,Tshirts,0.2033,Perfume and Body Mist,0.0157,Topwear,0.7313,Tshirts,changed_by_prior
57162,Tops,0.4327,Tshirts,0.2491,Bra,0.0331,Topwear,0.7227,Tshirts,low_confidence|changed_by_prior
57164,Tops,0.4156,Dresses,0.2848,Swimwear,0.0906,Topwear,0.454,Tops,low_confidence
57167,Innerwear Vests,0.2851,Dresses,0.1556,Tops,0.0927,Innerwear,0.3214,Innerwear Vests,low_confidence
57170,Tops,0.2323,Tshirts,0.0782,Perfume and Body Mist,0.0329,Topwear,0.3849,Tshirts,low_confidence|changed_by_prior
57177,Kurtas,0.231,Dresses,0.0706,Perfume and Body Mist,0.0658,Topwear,0.3553,Kurtas,low_confidence
57178,Tops,0.3654,Shirts,0.1571,Dresses,0.1411,Topwear,0.7073,Shirts,low_confidence|changed_by_prior
57180,Tops,0.4369,Stoles,0.0549,Tunics,0.0408,Topwear,0.6075,Tops,low_confidence
57188,Tunics,0.4189,Dresses,0.2516,Kurtas,0.1586,Topwear,0.6615,Tunics,low_confidence
57190,Tops,0.4631,Shirts,0.1249,Jackets,0.0544,Topwear,0.7092,Shirts,low_confidence|changed_by_prior
57192,Innerwear Vests,0.1336,Dresses,0.1073,Nightdress,0.099,Topwear,0.2082,Innerwear Vests,low_confidence|family_disagrees
57197,Tops,0.4367,Dresses,0.4198,Tunics,0.0983,Topwear,0.5366,Tops,low_confidence
57202,Dresses,0.5647,Kurtas,0.2368,Tunics,0.0676,Dress,0.5665,Kurtas,changed_by_prior
57207,Capris,0.4403,Lounge Shorts,0.179,Jeans,0.0762,Bottomwear,0.6201,Capris,low_confidence
57208,Jeggings,0.5632,Leggings,0.3424,Jeans,0.0353,Bottomwear,0.951,Leggings,changed_by_prior
57211,Jeggings,0.5222,Jeans,0.306,Leggings,0.0441,Bottomwear,0.8976,Jeans,changed_by_prior
57216,Leggings,0.3698,Trousers,0.3615,Heels,0.0226,Bottomwear,0.7929,Trousers,low_confidence|changed_by_prior
57274,Shirts,0.4359,Jackets,0.1109,Perfume and Body Mist,0.0316,Topwear,0.5983,Shirts,low_confidence
57275,Shirts,0.3193,Dresses,0.073,Kurtas,0.0324,Topwear,0.4235,Shirts,low_confidence
57277,Shirts,0.469,Kurtas,0.0483,Jackets,0.0354,Topwear,0.6079,Shirts,low_confidence
57280,Shirts,0.418,Bra,0.0353,Jackets,0.0253,Topwear,0.4917,Shirts,low_confidence
57281,Shirts,0.2484,Kurtas,0.0536,Earrings,0.0402,Topwear,0.3965,Shirts,low_confidence
57283,Shirts,0.4881,Jackets,0.0976,Bra,0.0351,Topwear,0.6498,Shirts,low_confidence
57284,Shirts,0.4523,Tunics,0.1443,Kurtis,0.0464,Topwear,0.7344,Shirts,low_confidence
57285,Shirts,0.4396,Tshirts,0.1434,Sarees,0.0237,Topwear,0.6245,Shirts,low_confidence
57288,Tshirts,0.3249,Jackets,0.1095,Shirts,0.0797,Topwear,0.5526,Tshirts,low_confidence
57289,Tops,0.1663,Kurtas,0.0745,Shirts,0.0718,Topwear,0.4834,Shirts,low_confidence|changed_by_prior
57290,Shirts,0.2816,Tunics,0.0916,Kurtas,0.0633,Topwear,0.4718,Shirts,low_confidence
57292,Shirts,0.2716,Jackets,0.1406,Tshirts,0.0943,Topwear,0.5915,Shirts,low_confidence
57294,Shirts,0.4583,Flats,0.0319,Sarees,0.0315,Topwear,0.5512,Shirts,low_confidence
57295,Shirts,0.4427,Sarees,0.0228,Bra,0.0211,Topwear,0.4901,Shirts,low_confidence
