id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_path,duplicate_hash,source_identical_highres,resize_collision,conflicting_task_labels,split_group
1647,Unisex,Accessories,Bags,Backpacks,Green,Summer,2011,Sports,Quechua Unisex Ultralight 16 Ltr Green Backpack,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1647.jpg,,False,False,False,G04012
1648,Women,Accessories,Bags,Backpacks,Pink,Summer,2011,Travel,Quechua  Ultralight Backpack Purple 16 ltr Bag,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1648.jpg,,False,False,False,G04014
1649,Unisex,Footwear,Shoes,Casual Shoes,Blue,Spring,2012,Casual,Newfeel Unisex Comfy Cool Blue Shoe,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1649.jpg,,False,False,False,G04018
1651,Women,Apparel,Topwear,Tshirts,Pink,Fall,2010,Sports,Domyos Women Style Pink T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1651.jpg,,False,False,False,G04030
1653,Men,Footwear,Shoes,Sports Shoes,Brown,Summer,2010,Sports,Reebok Men's Ventilator Ubiq Shoe,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1653.jpg,,False,False,False,G04033
1654,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010,Sports,Reebok Men's Frisker LP Shoe,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1654.jpg,,False,False,False,G04037
1656,Unisex,Accessories,Headwear,Caps,Blue,Summer,2012,Sports,Nike Unisex Odi Day Cap,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1656.jpg,,False,False,False,G04046
1657,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010,Sports,Reebok Men's White High Wire Shoe,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1657.jpg,,False,False,False,G04048
1658,Men,Apparel,Topwear,Jackets,Blue,Fall,2012,Sports,Nike Men Windrunner Blue Jacket,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1658.jpg,,False,False,False,G04049
1662,Men,Apparel,Topwear,Jackets,Navy Blue,Fall,2012,Sports,Nike Men Blue Windrunner Jacket,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1662.jpg,,False,False,False,G04063
1668,Men,Apparel,Topwear,Tshirts,Red,Fall,2010,Casual,Reebok Men Playdry Full Sleeved T-shirt Red,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1668.jpg,,False,False,False,G04089
1670,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010,Casual,Reebok Men Green Polo T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1670.jpg,,False,False,False,G04091
1671,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Casual,Reebok Men Black Polo T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1671.jpg,,False,False,False,G04094
1673,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Sports,Reebok Mens Lagoon Black T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1673.jpg,,False,False,False,G04098
1678,Men,Apparel,Topwear,Tshirts,Green,Fall,2010,Casual,Reebok Men Play Hard Cotton Green T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1678.jpg,,False,False,False,G04147
1689,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Casual,Reebok Men Blue Polo T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1689.jpg,,False,False,False,G04194
1697,Unisex,Accessories,Bags,Backpacks,Black,Fall,2010,Sports,Puma Deck Black Backpack,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1697.jpg,,False,False,False,G04236
1727,Unisex,Footwear,Shoes,Casual Shoes,Black,Winter,2015,Casual,Newfeel Unisex Black Lightweight Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1727.jpg,,False,False,False,G04445
1728,Unisex,Footwear,Shoes,Sports Shoes,Green,Fall,2010,Sports,Newfeel Unisex Green Sports Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1728.jpg,,False,False,False,G04451
1729,Unisex,Footwear,Shoes,Casual Shoes,White,Spring,2011,Casual,Newfeel Unisex White Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1729.jpg,,False,False,False,G02679
1730,Women,Footwear,Shoes,Sports Shoes,Black,Fall,2010,Sports,Reebok Women Black Pink Frisker Shoe,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1730.jpg,,False,False,False,G04465
1731,Women,Footwear,Shoes,Sports Shoes,White,Fall,2010,Sports,Reebok Women White Blue Frisker Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1731.jpg,,False,False,False,G04469
1752,Men,Apparel,Topwear,Tshirts,Red,Fall,2010,Sports,Lotto Men Red Epic T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1752.jpg,,False,False,False,G04572
1754,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Sports,Lotto Men Marcello Black T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1754.jpg,,False,False,False,G04583
1755,Men,Apparel,Topwear,Tshirts,Red,Fall,2010,Casual,Lotto Men Jasper Street Red T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1755.jpg,,False,False,False,G04588
1756,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,Lotto Men White Polo T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1756.jpg,,False,False,False,G04592
1757,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Sports,Lotto Men Polo Slate Black Rugby T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1757.jpg,,False,False,False,G04595
1758,Men,Apparel,Topwear,Jackets,White,Fall,2010,Sports,Lotto Men White Collared Jacket,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1758.jpg,,False,False,False,G04599
1759,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010,Sports,Lotto Men Epic Grey T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1759.jpg,,False,False,False,G04605
1760,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,Lotto Men Marcello White T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1760.jpg,,False,False,False,G04610
1762,Women,Apparel,Topwear,Tshirts,Blue,Fall,2010,Sports,Lotto Women Cathy Blue T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1762.jpg,,False,False,False,G04627
1763,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011,Casual,Lotto Women Cathy Pink T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1763.jpg,,False,False,False,G04637
1764,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2010,Sports,Lotto Women Mid Cathy Track Pants,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1764.jpg,,False,False,False,G04648
1765,Women,Apparel,Topwear,Tshirts,White,Fall,2010,Casual,Lotto Women White T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1765.jpg,,False,False,False,G04658
1766,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Casual,Inesis Men Blue Polo T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1766.jpg,,False,False,False,G04668
1782,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2010,Sports,Kalenji Men's Kapteren Black Shoe,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1782.jpg,,False,False,False,G04789
1783,Men,Footwear,Sandal,Sandals,Grey,Spring,2011,Sports,Quechua Men Grey Sandal,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1783.jpg,,False,False,False,G04796
1784,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010,Sports,Lotto Men's Melbourne White-Red Shoe,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1784.jpg,,False,False,False,G04807
1785,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010,Sports,Lotto Men Brighton White-Blue Shoe,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1785.jpg,,False,False,False,G04818
1786,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010,Sports,Lotto Men's Court Logo White Shoe,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1786.jpg,,False,False,False,G04828
1787,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010,Sports,Lotto Men Court Logo White-Silver Shoe,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1787.jpg,,False,False,False,G04833
1788,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010,Sports,Lotto Men's Court-White-Blue Shoe,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1788.jpg,,False,False,False,G04842
1789,Men,Footwear,Shoes,Sports Shoes,Orange,Fall,2010,Sports,Lotto Men OSLO Grey-Orange Shoe,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1789.jpg,,False,False,False,G04845
1790,Unisex,Accessories,Bags,Backpacks,Beige,Fall,2010,Sports,Quechua Unisex Ultralight Beige Bag,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1790.jpg,,False,False,False,G04854
1791,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011,Sports,Quechua 10L Black Bag,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1791.jpg,,False,False,False,G04862
1792,Unisex,Accessories,Bags,Backpacks,Blue,Summer,2011,Sports,Newfeel Marine Blue Bag,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1792.jpg,,False,False,False,G04872
1793,Unisex,Accessories,Bags,Backpacks,Green,Summer,2011,Travel,Quechua 10L Green Bag,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1793.jpg,,False,False,False,G04883
1794,Unisex,Accessories,Bags,Backpacks,Brown,Summer,2011,Sports,Newfeel Brown 22L Bag,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1794.jpg,,False,False,False,G04893
1795,Men,Accessories,Bags,Backpacks,Black,Fall,2010,Sports,Newfeel 22L Black Bag,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1795.jpg,,False,False,False,G04904
1796,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Sports,Domyos Men Performance Blue T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1796.jpg,,False,False,False,G04914
1798,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Sports,Domyos Men Slt Compression T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1798.jpg,,False,False,False,G04930
1799,Men,Apparel,Bottomwear,Track Pants,White,Summer,2011,Sports,Domyos Men Blue & White Tracksuit,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1799.jpg,,False,False,False,G04939
1800,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011,Sports,Quechua Unisex Black Solid Backpack,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1800.jpg,,False,False,False,G04948
1801,Women,Accessories,Bags,Backpacks,Pink,Summer,2011,Sports,Quechua Women 10L Pink Bag,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1801.jpg,,False,False,False,G04958
1802,Men,Footwear,Shoes,Sports Shoes,Brown,Spring,2011,Sports,Quechua Men's Arpenaz Flex Yellow Shoe,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1802.jpg,,False,False,False,G04965
1803,Unisex,Apparel,Topwear,Tshirts,Black,Fall,2010,Sports,Tribord Unisex Black T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1803.jpg,,False,False,False,G04973
1804,Men,Apparel,Bottomwear,Shorts,Black,Fall,2010,Sports,Kalenji Men Essential Baggy Black Shorts,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1804.jpg,,False,False,False,G04982
1805,Men,Footwear,Shoes,Casual Shoes,Beige,Fall,2010,Casual,Quechua Men Forclaz 1OO Beige Shoe,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1805.jpg,,False,False,False,G04992
1806,Men,Footwear,Sandal,Sandals,Brown,Spring,2011,Casual,Quechua Men Arpenaz Brown Sandal,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1806.jpg,,False,False,False,G04998
1807,Men,Apparel,Topwear,Tshirts,Red,Fall,2010,Casual,Quechua Men G1 Techfresh Red T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1807.jpg,,False,False,False,G04999
1808,Unisex,Accessories,Water Bottle,Water Bottle,Purple,Fall,2010,Sports,Quechua Aluminium Print Water Bottle,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1808.jpg,,False,False,False,G05001
1809,Women,Apparel,Topwear,Tshirts,Blue,Fall,2010,Sports,Decathlon Profilter Women Blue T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1809.jpg,,False,False,False,G05002
1810,Men,Apparel,Topwear,Tshirts,Red,Fall,2010,Sports,Tribord Profilter Red Men T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1810.jpg,,False,False,False,G05004
1811,Men,Apparel,Topwear,Tshirts,Orange,Fall,2010,Sports,Solognac Men Orange T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1811.jpg,,False,False,False,G05005
1812,Men,Apparel,Topwear,Tshirts,Green,Fall,2010,Sports,Solognac Men Green T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1812.jpg,,False,False,False,G05007
1813,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Sports,Solognac Men Dark Blue T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1813.jpg,,False,False,False,G05009
1814,Men,Apparel,Topwear,Tshirts,Brown,Fall,2010,Sports,Solognac Men Chocolate Brown  T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1814.jpg,,False,False,False,G05013
1827,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010,Sports,Nike Men's Downshifter White/Blue Shoe,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1827.jpg,,False,False,False,G05076
1828,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010,Sports,Nike Men's Air Afterburner Shoe,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1828.jpg,,False,False,False,G05086
1831,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2010,Sports,Nike Men's Air Impetus Shoe,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1831.jpg,,False,False,False,G05116
1832,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2010,Sports,Nike Lunarswift Shoe,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1832.jpg,,False,False,False,G05125
1833,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2010,Sports,Nike Men's Ballista Shoe,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1833.jpg,,False,False,False,G05129
1836,Men,Footwear,Shoes,Sports Shoes,Silver,Fall,2010,Sports,Nike Air Visi Sleek Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1836.jpg,,False,False,False,G05141
1841,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010,Sports,Puma Men's Calibre Convertible Spike Shoe,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1841.jpg,,False,False,False,G05175
1842,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010,Sports,Puma Men's Calibre Rubber Shoe,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1842.jpg,,False,False,False,G05183
1844,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Inkfruit Mens D day T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1844.jpg,,False,False,False,G05193
