id,split
4969,test
4970,val
4971,train
4972,train
4973,val
4974,val
4975,train
4976,train
4977,train
4978,train
4979,train
4980,train
4982,val
4983,train
4984,train
4985,train
4986,val
4987,train
4988,test
4989,train
4990,train
4991,train
4992,test
4993,train
4994,train
4995,train
4996,train
4997,train
4998,train
5000,train
5001,train
5002,train
5003,train
5004,val
5005,train
5006,val
5007,train
5008,train
5009,train
5010,train
5011,train
5012,train
5013,train
5014,train
5015,train
5016,train
5017,train
5018,test
5019,train
5020,train
5021,train
5022,train
5023,train
5024,test
5026,test
5027,val
5037,val
5038,train
5040,test
5042,train
5043,train
5045,train
5046,train
5047,train
5049,train
5050,test
5052,val
5053,train
5054,train
5055,train
5067,train
5068,train
5069,train
5070,test
5071,train
5072,train
5073,train
5074,train
5075,train
5076,train
5077,train
5078,train
5079,train
5080,train
5081,train
5082,train
5083,train
5084,val
5085,val
5086,train
5087,test
5089,train
5090,train
5091,train
5092,train
5093,val
5094,train
5095,train
5096,train
5097,train
5098,test
5099,train
5100,test
5101,train
5103,val
5104,train
5107,train
5108,train
5109,train
5110,train
5111,train
5112,train
5113,train
5114,train
5115,test
5116,train
5117,train
5118,train
5119,test
5120,train
5121,train
5122,test
5123,test
5124,train
5125,train
5126,train
5127,train
5128,train
5129,test
5130,train
5131,train
5132,train
5133,test
5134,train
5135,train
5136,test
5137,train
5138,test
5139,train
5140,val
5141,train
5142,val
5143,train
5144,train
5145,train
5146,train
5147,train
5148,val
5149,train
5150,train
5151,test
5152,val
5153,test
5154,test
5155,train
5156,val
5157,test
5158,train
5160,train
5161,train
5162,train
5163,test
5164,train
5165,train
5166,train
5167,train
5168,train
5169,val
5170,train
5171,train
5172,train
5173,train
5174,train
5175,val
5176,val
5177,test
5178,train
5179,train
5180,train
5181,val
5182,train
5183,val
5184,val
5185,train
5186,test
5187,val
5188,train
5189,train
5190,val
5192,train
5193,train
5194,train
5196,train
5197,val
5198,test
5199,train
5201,train
5202,train
5203,val
5204,train
5205,train
5208,train
5209,test
5210,val
5211,train
5212,train
5213,test
5214,train
5215,train
5216,train
5217,val
5218,test
5219,train
5220,val
5221,train
5222,train
5223,train
5224,val
5225,train
5226,train
5227,val
5228,train
5229,test
5230,train
5231,train
5232,train
5233,train
5234,train
5238,val
5239,test
5240,train
5241,train
5242,train
5243,train
5248,val
5251,train
5252,train
5253,train
5254,train
5255,test
5256,train
5257,test
5258,train
5259,train
5260,train
5261,val
5262,train
5263,test
5264,train
5265,train
5266,train
5267,train
5268,val
5269,train
5270,val
5271,train
5272,val
5273,test
5279,train
5280,train
5281,train
5282,train
5283,train
5285,train
5286,test
5287,train
5288,train
5289,train
5290,train
5291,train
5292,train
5293,train
5294,train
5295,train
5296,train
5299,train
5300,val
5301,train
5303,train
5314,train
5315,train
5316,train
5317,val
5319,train
5320,train
5321,train
5322,train
5324,test
5326,train
5327,train
5329,test
5330,train
5332,train
5336,train
5339,val
5340,val
5341,train
5342,val
5343,train
5344,train
5345,train
5346,train
5347,train
5348,train
5349,train
5350,train
5351,train
5352,test
5353,train
5354,train
5355,train
5356,test
5357,test
5358,val
5359,val
5360,train
5361,train
5362,train
5363,train
5364,train
5365,train
5366,val
5367,train
5368,val
5369,train
5370,train
5371,val
5372,train
5373,test
5374,test
5375,train
5376,train
5377,train
5378,test
5379,train
5380,test
5381,train
5382,train
5383,test
5384,train
5385,train
5386,train
5387,test
5388,train
5389,train
5390,train
5391,train
5392,train
5393,train
5394,train
5395,test
5396,train
5397,test
5398,train
5399,train
5400,test
5401,train
5402,train
5403,train
5404,test
5405,train
5406,test
5407,train
5408,train
5409,val
5410,val
5411,val
5412,val
5413,train
5414,test
5415,train
5416,val
5417,train
5418,train
5419,train
5420,train
5421,train
5422,train
5423,train
5424,train
5425,train
5426,test
5427,train
5428,train
5429,test
5430,train
5431,test
5432,train
5433,train
5434,test
5435,val
5436,train
5437,train
5438,train
5439,train
5440,val
5441,train
5442,test
5443,test
5444,train
5445,train
5446,test
5447,train
5448,test
5449,val
5450,train
5451,train
5453,train
5454,train
5455,train
5456,train
5457,train
5458,train
5459,train
5460,val
5461,train
5462,train
5463,train
5464,val
5465,train
5466,train
5467,train
5468,train
5469,val
5470,val
5471,train
5472,val
5473,train
5474,train
5475,train
5476,train
5477,train
5478,val
5479,test
5480,train
5481,test
5482,val
5483,train
5484,test
5485,val
5486,train
5487,train
5488,train
5489,train
5490,test
5491,test
5492,train
5493,train
5494,test
5495,train
5496,val
5497,train
5498,train
5499,train
5500,train
5501,train
5502,train
5503,train
5504,train
5505,train
5506,train
5507,train
5513,val
5514,train
5515,val
5516,train
5519,train
5520,train
5525,test
5527,val
5530,test
5531,train
5532,train
5533,train
5534,val
5535,test
5536,val
5537,val
5538,val
5539,train
5540,train
5541,train
5542,train
5543,test
5544,train
5545,train
5546,val
5547,train
5556,train
5558,train
5559,train
5560,train
5565,train
5566,train
5567,test
5568,train
5569,train
5570,train
5571,train
5572,train
5573,train
5574,test
5575,train
5576,train
5577,val
5578,train
5579,train
5580,train
5581,train
5582,train
5583,train
5584,test
5585,train
5586,test
5588,test
5589,test
5590,train
5593,val
5594,test
5595,val
5599,train
5600,train
5601,train
5602,train
5603,train
5604,train
5605,val
5606,train
5608,train
5609,train
5610,train
5611,val
5614,val
5615,train
5616,train
5617,val
5618,train
5619,train
5620,train
5621,train
5622,test
5623,train
5625,train
5627,val
5628,train
5629,train
5630,val
5631,test
5635,train
5638,train
5641,train
5646,train
5647,train
5654,train
5658,train
5659,train
5660,train
5661,test
5662,train
5664,train
5665,test
5666,train
5667,train
5668,train
5669,train
5670,train
5671,train
5672,val
5673,train
5674,train
5675,val
5676,test
5677,train
5678,train
5679,train
5680,train
5681,train
5682,train
5683,test
5684,train
5685,test
5686,train
5687,train
5688,train
5689,train
5690,train
5691,train
5692,val
5693,train
5694,test
5696,test
5697,train
5698,train
5699,train
5700,train
5701,train
5702,train
5703,train
5704,train
5705,train
5706,train
5707,val
5709,train
5710,val
5712,train
5714,train
5716,test
5717,test
5718,train
5719,train
5720,train
5721,val
5722,train
5723,train
5724,train
5725,train
5726,train
5727,train
5728,train
5729,train
5730,train
5731,val
5734,test
5735,test
5737,train
5739,train
5740,train
5741,train
5742,train
5743,train
5744,train
5745,train
5746,train
5747,train
5748,train
5749,train
5750,val
5751,train
5752,train
5754,train
5755,train
5757,train
5758,test
5759,train
5760,train
5761,train
5762,val
5763,train
5764,train
5765,train
5766,test
5767,train
5768,test
5769,test
5770,train
5771,test
5772,test
5773,test
5774,train
5775,train
5776,train
5777,val
5778,train
5780,train
5781,train
5782,train
5784,train
5785,test
5787,train
5788,train
5789,val
5790,train
5791,train
5792,train
5793,train
5794,train
5795,train
5796,train
5797,train
5798,train
5799,train
5800,train
5801,train
5802,train
5803,train
5804,train
5805,val
5806,train
5807,train
5808,val
5809,train
5810,train
5811,val
5812,train
5813,train
5814,train
5815,train
5816,train
5817,train
5818,train
5819,train
5820,val
5821,train
5822,val
5823,test
5824,test
5825,train
5826,train
5827,val
5828,train
5829,train
5830,train
5831,train
5832,train
5833,train
5834,train
5835,test
5836,val
5837,train
5838,train
5839,train
5840,train
5841,test
5842,train
5843,train
5844,train
5845,train
5846,train
5847,test
5848,train
5849,train
5850,train
5851,val
5852,train
5853,val
5854,train
5855,train
5856,test
5857,test
5858,train
5859,test
5860,test
5861,test
5862,train
5863,train
5864,train
5865,train
5866,test
5867,train
5868,train
5869,val
5870,train
5871,train
5873,train
5874,train
5875,train
5876,train
5877,train
5878,train
5879,train
5881,train
5882,train
5883,train
5884,train
5885,train
5886,train
5887,train
5888,train
5889,test
5890,train
5891,val
5892,train
5893,train
5894,train
5895,train
5896,val
5897,train
5898,test
5899,train
5900,val
5901,train
5902,train
5903,val
5904,test
5905,train
5906,val
5907,test
5908,val
5909,train
5910,test
5911,train
5912,test
5915,train
5916,train
5917,val
5919,train
5920,val
5921,train
5922,train
5923,train
5924,train
5925,train
5926,train
5927,train
5928,train
5929,test
5930,train
5931,train
5932,train
5933,train
5934,train
5935,val
5936,train
5937,train
5938,train
5939,train
5940,train
5941,val
5942,train
5943,val
5944,train
5945,val
5946,test
5947,train
5948,train
5949,test
5951,val
5952,train
5953,test
5954,train
5955,val
5956,train
5957,test
5958,train
5959,val
5960,train
5962,train
5963,test
5964,train
5966,train
5967,train
5969,val
5970,train
5971,train
5972,train
5973,train
5974,train
5975,train
5976,train
5978,train
5979,test
5980,train
5981,test
5982,val
5983,train
5984,train
5985,train
5986,val
5987,train
5988,train
5990,train
5991,train
5992,train
5993,train
5994,train
5995,test
5996,train
5998,train
5999,train
6001,train
6002,val
6003,train
6004,val
6005,train
6006,train
6007,train
6008,test
6009,train
6010,val
6011,val
6012,train
6013,train
6014,train
6015,train
6016,train
6017,test
6020,val
6021,train
6022,train
6023,test
6024,train
6025,train
6026,test
6027,train
6029,train
6030,train
6031,val
6032,test
6033,train
6035,train
6036,train
6037,train
6038,train
6039,train
6040,train
6041,val
6042,test
6043,test
6044,train
6046,test
6048,test
6049,train
6052,test
6053,train
6054,train
6055,train
6057,train
6059,train
6060,train
6061,val
6062,train
6063,train
6064,train
6065,train
6066,train
6067,train
6068,test
6069,test
6070,train
6071,train
6073,test
6076,val
6079,train
6080,train
6082,train
6083,val
6084,val
6085,train
6086,train
6087,train
6088,test
6089,train
6090,train
6091,train
6092,train
6093,val
6094,train
6095,train
6097,train
6099,train
6100,train
6101,test
6102,train
6103,train
6104,val
6105,train
6106,train
6107,train
6108,val
6109,train
6110,train
6111,train
6112,train
6113,train
6114,train
6115,test
6116,val
6117,train
6118,train
6119,val
6120,val
6121,train
6122,train
6123,train
6124,val
6125,train
6126,train
6127,train
6128,train
6129,train
6130,train
6131,train
6132,train
6133,train
6134,train
6135,train
6136,train
6137,train
6138,train
6139,val
6140,train
6141,train
6142,test
6143,test
6144,train
6145,val
6146,train
6147,val
6148,train
6149,train
6150,train
6151,test
6152,train
6153,train
6154,train
6155,train
6156,train
6157,train
6158,train
6159,train
6160,train
6161,train
6162,val
6163,train
6164,val
6165,test
6166,test
6167,test
6168,val
6169,test
6170,train
6171,train
6172,train
6173,train
6174,train
6175,test
6176,train
6177,train
6178,test
6180,train
6181,train
6182,val
6183,train
6184,train
6185,train
6187,test
6188,train
6189,test
6190,train
6191,train
6192,test
6194,train
6195,train
6196,val
6197,train
6198,train
6199,train
6200,train
6201,train
6202,test
6203,train
6204,val
6205,train
6206,train
6207,train
6208,val
6209,test
6211,test
6212,train
6213,train
6214,train
6215,train
6216,train
6217,test
6219,train
6220,train
6222,test
6223,train
6224,train
6225,train
6226,train
6227,train
6228,val
6229,test
6230,test
6231,train
6232,val
6233,train
6234,train
6235,train
6236,train
6237,train
6238,train
6239,train
6240,train
6241,train
6242,train
6243,val
6244,train
6245,train
6246,val
6247,train
6248,train
6249,train
6251,train
6252,train
6253,test
6254,val
6255,train
6257,train
6258,train
6259,train
6264,test
6266,test
6267,train
6268,train
6269,test
6271,train
6272,train
6274,train
6275,val
6277,train
6278,val
6279,train
6280,train
6282,train
6283,train
6285,train
6286,train
6287,train
6288,train
6289,val
6291,train
6292,train
6293,train
6294,train
6295,test
6297,val
6298,train
6300,train
6301,train
6302,train
6303,train
6304,train
6306,train
6307,train
6308,val
6310,val
6311,test
6312,train
6313,val
6314,train
6315,train
6317,train
6318,train
6319,val
6320,train
6321,test
6323,train
6325,train
6326,train
6327,test
6328,train
6329,train
6331,train
6332,train
6334,train
6338,train
6339,test
6341,train
6342,train
6343,train
6344,train
6345,train
6347,train
6348,val
6349,train
6350,train
6351,train
6352,train
6353,train
6356,train
6357,train
6359,val
6360,train
6361,train
6362,train
6363,train
6366,train
6368,train
6370,train
6371,test
6372,train
6373,train
6374,train
6376,train
6377,val
6378,test
6379,val
6380,train
6381,train
6382,train
6383,train
6385,train
6386,train
6387,train
6388,val
6389,train
6390,test
6391,train
6392,test
6393,train
6394,train
6395,train
6396,train
6397,test
6398,val
6399,val
6400,train
6401,val
6402,train
6403,train
6404,train
6405,train
6406,val
6407,train
6408,train
6409,train
6410,train
6411,train
6412,test
6413,train
6414,train
6415,train
6416,val
6417,train
6418,train
6419,train
6420,train
6421,train
6422,train
6423,train
6424,train
6425,test
6426,train
6427,val
6428,train
6429,train
6430,train
6431,train
6432,train
6433,val
6434,test
6435,train
6436,train
6437,val
6438,val
6439,train
6440,train
6441,train
6442,val
6443,train
6444,train
6445,train
6446,test
6447,test
6448,train
6449,train
6450,train
6451,train
6452,train
6453,train
6454,train
6455,train
6456,val
6457,train
6458,train
6459,test
6460,train
6461,train
6462,val
6463,train
6464,train
6465,test
6466,train
6467,test
6468,test
6469,train
6470,test
6471,train
6472,val
6473,val
6474,test
6475,train
6476,train
6477,train
6478,train
6479,train
6480,train
6481,train
6482,train
6483,train
6484,test
6485,train
6486,train
6487,train
6488,val
6489,train
6490,test
6491,train
6492,train
6493,train
6494,train
6495,train
6496,test
6497,val
6498,test
6499,val
6500,train
6501,train
6502,train
6503,train
6504,train
6505,train
6506,train
6507,test
6508,train
6509,train
6510,train
6511,test
6512,train
6513,train
6514,train
6515,train
6516,train
6517,train
6518,train
6519,val
6520,train
6521,train
6522,train
6523,train
6524,train
6525,train
6526,train
6527,train
6528,train
6529,train
6530,train
6531,val
6532,val
6533,train
6534,train
6535,train
6536,val
6537,train
6538,train
6539,train
6540,train
6541,train
6542,test
6543,val
6544,train
6545,train
6546,train
6547,train
6548,train
6549,train
6550,val
6551,test
6552,val
6553,train
6554,train
6555,train
6556,test
6557,train
6558,train
6559,train
6560,train
6561,val
6562,train
6563,train
6564,val
6565,train
6566,train
6567,train
6568,test
6569,train
6570,test
6571,train
6572,train
6574,train
6575,train
6576,train
6577,train
6578,train
6579,train
6581,train
6582,val
6583,train
6584,val
6585,train
6586,train
6587,train
6588,train
6589,val
6590,train
6591,test
6592,train
6593,train
6594,train
6595,train
6596,train
6597,test
6598,train
6599,train
6600,train
6601,train
6602,train
6603,train
6604,train
6605,train
6606,train
6607,train
6608,train
6609,test
6610,val
6611,train
6612,train
6613,test
6614,train
6615,train
6616,train
6617,val
6618,val
6619,train
6620,train
6621,train
6622,train
6623,val
6624,test
6625,val
6626,train
6627,train
6628,val
6629,train
6630,val
6631,test
6632,train
6633,train
6634,train
6635,train
6636,train
6637,test
6638,val
6639,train
6640,train
6641,train
6642,train
6643,train
6644,train
6645,train
6646,train
6647,train
6648,train
6649,train
6650,train
6651,train
6652,train
